pk_selfstrade,pk_corp,bill_code,trade_date,pk_operationcode,pk_operationname,pk_securitiescode,pk_securitiesname,pk_selfsgroup,pk_partner,pk_account,pk_cumando,pk_operatesite,pk_seat,pk_econtract,bargain_num,bargain_sum,commision,handle_fee,stamp_tax,transfer_fee,liquidate_fee,other_fee,fact_sum,operator,operate_date,if_voucher,if_audit,assessor,audit_date,state,ndef1,ndef2,ndef3,ndef4,ndef5,vdef1,vdef2,vdef3,vdef4,vdef5,ts,dr,begin_date,end_date,boursecode
,9001,SH2015020990011835,20150209,40000,股票买入,601288,农业银行,,,100271236,,,,,9700,31137.00,7.78,0,0,5.82,0,0,-31150.60,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011836,20150209,40000,股票买入,600648,外高桥,,,100271236,,,,,100,2984.00,0.75,0,0,1.00,0,0,-2985.75,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011837,20150209,40000,股票买入,600036,招商银行,,,100271236,,,,,6200,88660.00,22.17,0,0,3.72,0,0,-88685.89,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011839,20150209,40000,股票买入,601688,华泰证券,,,100271236,,,,,1000,21880.00,5.47,0,0,1.00,0,0,-21886.47,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011842,20150209,40000,股票买入,601988,中国银行,,,100271236,,,,,2500,9925.00,2.48,0,0,1.50,0,0,-9928.98,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011843,20150209,40000,股票买入,600547,山东黄金,,,100271236,,,,,300,7095.00,1.77,0,0,1.00,0,0,-7097.77,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011844,20150209,40000,股票买入,600150,中国船舶,,,100271236,,,,,300,10104.00,2.53,0,0,1.00,0,0,-10107.53,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011845,20150209,40000,股票买入,600104,上汽集团,,,100271236,,,,,1200,26568.00,6.64,0,0,1.00,0,0,-26575.64,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011847,20150209,40000,股票买入,600867,通化东宝,,,100271236,,,,,300,4866.00,1.22,0,0,1.00,0,0,-4868.22,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011848,20150209,40000,股票买入,600252,中恒集团,,,100271236,,,,,300,4602.00,1.15,0,0,1.00,0,0,-4604.15,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011849,20150209,40000,股票买入,600893,中航动力,,,100271236,,,,,200,6020.00,1.51,0,0,1.00,0,0,-6022.51,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011850,20150209,40000,股票买入,600873,梅花生物,,,100271236,,,,,600,4350.00,1.09,0,0,1.00,0,0,-4352.09,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011853,20150209,40000,股票买入,600271,航天信息,,,100271236,,,,,200,7408.00,1.85,0,0,1.00,0,0,-7410.85,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011627,20150209,40000,股票买入,600406,国电南瑞,,,100271236,,,,,500,7560.00,1.89,0,0,1.00,0,0,-7562.89,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011628,20150209,40000,股票买入,600837,海通证券,,,100271236,,,,,3000,62850.00,15.71,0,0,1.80,0,0,-62867.51,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011629,20150209,40000,股票买入,600703,三安光电,,,100271236,,,,,400,6772.00,1.69,0,0,1.00,0,0,-6774.69,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011631,20150209,40000,股票买入,603288,海天味业,,,100271236,,,,,100,4655.00,1.16,0,0,1.00,0,0,-4657.16,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011633,20150209,40000,股票买入,601216,内蒙君正,,,100271236,,,,,200,2698.00,0.67,0,0,1.00,0,0,-2699.67,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011634,20150209,40000,股票买入,600118,中国卫星,,,100271236,,,,,200,5586.00,1.40,0,0,1.00,0,0,-5588.40,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011641,20150209,40000,股票买入,601628,中国人寿,,,100271236,,,,,600,20862.00,5.22,0,0,1.00,0,0,-20868.22,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011642,20150209,40000,股票买入,600372,中航电子,,,100271236,,,,,200,5366.00,1.34,0,0,1.00,0,0,-5368.34,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011643,20150209,40000,股票买入,601808,中海油服,,,100271236,,,,,200,3598.00,0.90,0,0,1.00,0,0,-3599.90,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011644,20150209,40000,股票买入,601098,中南传媒,,,100271236,,,,,300,5130.00,1.28,0,0,1.00,0,0,-5132.28,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011648,20150209,40000,股票买入,600188,兖州煤业,,,100271236,,,,,200,2530.00,0.63,0,0,1.00,0,0,-2531.63,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011649,20150209,40000,股票买入,600705,中航资本,,,100271236,,,,,600,11610.00,2.90,0,0,1.00,0,0,-11613.90,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011651,20150209,40000,股票买入,600089,特变电工,,,100271236,,,,,1000,11500.00,2.88,0,0,1.00,0,0,-11503.88,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011652,20150209,40000,股票买入,601939,建设银行,,,100271236,,,,,3600,19728.00,4.93,0,0,2.16,0,0,-19735.09,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011654,20150209,40000,股票买入,600153,建发股份,,,100271236,,,,,600,5484.00,1.37,0,0,1.00,0,0,-5486.37,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011656,20150209,40000,股票买入,601989,中国重工,,,100271236,,,,,2700,21978.00,5.49,0,0,1.62,0,0,-21985.11,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011659,20150209,40000,股票买入,601668,中国建筑,,,100271236,,,,,5600,31192.00,7.80,0,0,3.36,0,0,-31203.16,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011662,20150209,40000,股票买入,601186,中国铁建,,,100271236,,,,,1200,14328.00,3.58,0,0,1.00,0,0,-14332.58,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011663,20150209,40000,股票买入,600642,申能股份,,,100271236,,,,,900,5742.00,1.44,0,0,1.00,0,0,-5744.44,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011664,20150209,40000,股票买入,600875,东方电气,,,100271236,,,,,200,3716.00,0.93,0,0,1.00,0,0,-3717.93,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011665,20150209,40000,股票买入,600115,东方航空,,,100271236,,,,,1000,4570.00,1.14,0,0,1.00,0,0,-4572.14,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011666,20150209,40000,股票买入,600633,浙报传媒,,,100271236,,,,,200,3958.00,0.99,0,0,1.00,0,0,-3959.99,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011667,20150209,40000,股票买入,601333,广深铁路,,,100271236,,,,,1300,5252.00,1.31,0,0,1.00,0,0,-5254.31,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011672,20150209,40000,股票买入,600315,上海家化,,,100271236,,,,,200,7388.00,1.85,0,0,1.00,0,0,-7390.85,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011673,20150209,40000,股票买入,600600,青岛啤酒,,,100271236,,,,,100,3954.00,0.99,0,0,1.00,0,0,-3955.99,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011676,20150209,40000,股票买入,601669,中国电建,,,100271236,,,,,1100,7051.00,1.76,0,0,1.00,0,0,-7053.76,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011677,20150209,40000,股票买入,601231,环旭电子,,,100271236,,,,,100,3530.00,0.88,0,0,1.00,0,0,-3531.88,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011681,20150209,40000,股票买入,601899,紫金矿业,,,100271236,,,,,3000,9780.00,2.45,0,0,1.00,0,0,-9783.45,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011683,20150209,40000,股票买入,601018,宁波港,,,100271236,,,,,1400,5768.00,1.44,0,0,1.00,0,0,-5770.44,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011686,20150209,40000,股票买入,600008,首创股份,,,100271236,,,,,400,4312.00,1.08,0,0,1.00,0,0,-4314.08,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011691,20150209,40000,股票买入,600588,用友网络,,,100271236,,,,,200,7700.00,1.93,0,0,1.00,0,0,-7702.93,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011692,20150209,40000,股票买入,600170,上海建工,,,100271236,,,,,500,4605.00,1.15,0,0,1.00,0,0,-4607.15,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011693,20150209,40000,股票买入,600516,方大炭素,,,100271236,,,,,400,4268.00,1.07,0,0,1.00,0,0,-4270.07,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011697,20150209,40000,股票买入,600256,广汇能源,,,100271236,,,,,1200,9768.00,2.44,0,0,1.00,0,0,-9771.44,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011698,20150209,40000,股票买入,600015,华夏银行,,,100271236,,,,,1700,19771.00,4.94,0,0,1.02,0,0,-19776.96,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011857,20150209,40000,股票买入,601299,中国北车,,,100271236,,,,,1500,17085.00,4.27,0,0,1.00,0,0,-17090.27,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011858,20150209,40000,股票买入,600497,驰宏锌锗,,,100271236,,,,,400,4316.00,1.08,0,0,1.00,0,0,-4318.08,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011860,20150209,40000,股票买入,600143,金发科技,,,100271236,,,,,600,3822.00,0.96,0,0,1.00,0,0,-3823.96,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011862,20150209,40000,股票买入,600739,辽宁成大,,,100271236,,,,,500,10755.00,2.69,0,0,1.00,0,0,-10758.69,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011863,20150209,40000,股票买入,600999,招商证券,,,100271236,,,,,900,24525.00,6.13,0,0,1.00,0,0,-24532.13,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011865,20150209,40000,股票买入,601928,凤凰传媒,,,100271236,,,,,300,3468.00,0.87,0,0,1.00,0,0,-3469.87,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011866,20150209,40000,股票买入,600166,福田汽车,,,100271236,,,,,600,3570.00,0.89,0,0,1.00,0,0,-3571.89,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011867,20150209,40000,股票买入,600177,雅戈尔,,,100271236,,,,,600,7044.00,1.76,0,0,1.00,0,0,-7046.76,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011873,20150209,40000,股票买入,600518,康美药业,,,100271236,,,,,600,9816.00,2.45,0,0,1.00,0,0,-9819.45,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011874,20150209,40000,股票买入,601398,工商银行,,,100271236,,,,,6500,27755.00,6.94,0,0,3.90,0,0,-27765.84,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011876,20150209,40000,股票买入,600068,葛洲坝,,,100271236,,,,,900,7434.00,1.86,0,0,1.00,0,0,-7436.86,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011879,20150209,40000,股票买入,601600,中国铝业,,,100271236,,,,,1400,6776.00,1.69,0,0,1.00,0,0,-6778.69,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011881,20150209,40000,股票买入,600048,保利地产,,,100271236,,,,,2400,22152.00,5.54,0,0,1.44,0,0,-22158.98,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011883,20150209,40000,股票买入,603699,纽威股份,,,100271236,,,,,100,1939.00,0.48,0,0,1.00,0,0,-1940.48,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011885,20150209,40000,股票买入,601158,重庆水务,,,100271236,,,,,400,3084.00,0.77,0,0,1.00,0,0,-3085.77,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011886,20150209,40000,股票买入,601857,中国石油,,,100271236,,,,,1500,16245.00,4.06,0,0,1.00,0,0,-16250.06,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011888,20150209,40000,股票买入,600011,华能国际,,,100271236,,,,,1600,11504.00,2.88,0,0,1.00,0,0,-11507.88,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011891,20150209,40000,股票买入,601699,潞安环能,,,100271236,,,,,300,2973.00,0.74,0,0,1.00,0,0,-2974.74,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011892,20150209,40000,股票买入,601377,兴业证券,,,100271236,,,,,1400,17710.00,4.43,0,0,1.00,0,0,-17715.43,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011893,20150209,40000,股票买入,600018,上港集团,,,100271236,,,,,1700,10727.00,2.68,0,0,1.02,0,0,-10730.70,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011895,20150209,40000,股票买入,600108,亚盛集团,,,100271236,,,,,600,5214.00,1.30,0,0,1.00,0,0,-5216.30,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011897,20150209,40000,股票买入,600783,鲁信创投,,,100271236,,,,,100,2780.00,0.70,0,0,1.00,0,0,-2781.70,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011747,20150209,40000,股票买入,600795,国电电力,,,100271236,,,,,3500,12180.00,3.05,0,0,2.10,0,0,-12185.15,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011748,20150209,40000,股票买入,600058,五矿发展,,,100271236,,,,,200,2828.00,0.71,0,0,1.00,0,0,-2829.71,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011749,20150209,40000,股票买入,600489,中金黄金,,,100271236,,,,,600,6570.00,1.64,0,0,1.00,0,0,-6572.64,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011750,20150209,40000,股票买入,600050,中国联通,,,100271236,,,,,3200,13952.00,3.49,0,0,1.92,0,0,-13957.41,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011752,20150209,40000,股票买入,600498,烽火通信,,,100271236,,,,,200,3378.00,0.84,0,0,1.00,0,0,-3379.84,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011760,20150209,40000,股票买入,600839,四川长虹,,,100271236,,,,,1400,6790.00,1.70,0,0,1.00,0,0,-6792.70,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011762,20150209,40000,股票买入,600436,片仔癀,,,100271236,,,,,100,10033.00,2.51,0,0,1.00,0,0,-10036.51,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011765,20150209,40000,股票买入,601901,方正证券,,,100271236,,,,,1500,17685.00,4.42,0,0,1.00,0,0,-17690.42,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011766,20150209,40000,股票买入,600100,同方股份,,,100271236,,,,,700,9744.00,2.44,0,0,1.00,0,0,-9747.44,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011769,20150209,40000,股票买入,601766,中国南车,,,100271236,,,,,1800,19800.00,4.95,0,0,1.08,0,0,-19806.03,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011770,20150209,40000,股票买入,600398,海澜之家,,,100271236,,,,,300,3453.00,0.86,0,0,1.00,0,0,-3454.86,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011774,20150209,40000,股票买入,600637,百视通,,,100271236,,,,,300,11805.00,2.95,0,0,1.00,0,0,-11808.95,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011779,20150209,40000,股票买入,601168,西部矿业,,,100271236,,,,,700,5775.00,1.44,0,0,1.00,0,0,-5777.44,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011781,20150209,40000,股票买入,600827,百联股份,,,100271236,,,,,300,4779.00,1.19,0,0,1.00,0,0,-4781.19,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011782,20150209,40000,股票买入,600023,浙能电力,,,100271236,,,,,300,1869.00,0.47,0,0,1.00,0,0,-1870.47,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011784,20150209,40000,股票买入,601818,光大银行,,,100271236,,,,,7400,29156.00,7.29,0,0,4.44,0,0,-29167.73,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011786,20150209,40000,股票买入,601117,中国化学,,,100271236,,,,,700,5250.00,1.31,0,0,1.00,0,0,-5252.31,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011787,20150209,40000,股票买入,600655,豫园商城,,,100271236,,,,,400,4968.00,1.24,0,0,1.00,0,0,-4970.24,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011790,20150209,40000,股票买入,603993,洛阳钼业,,,100271236,,,,,100,1074.00,0.27,0,0,1.00,0,0,-1075.27,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011791,20150209,40000,股票买入,600804,鹏博士,,,100271236,,,,,400,9212.00,2.30,0,0,1.00,0,0,-9215.30,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011792,20150209,40000,股票买入,600028,中国石化,,,100271236,,,,,2100,11865.00,2.97,0,0,1.26,0,0,-11869.23,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011794,20150209,40000,股票买入,601866,中海集运,,,100271236,,,,,1200,4728.00,1.18,0,0,1.00,0,0,-4730.18,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011799,20150209,40000,股票买入,600309,万华化学,,,100271236,,,,,400,8108.00,2.03,0,0,1.00,0,0,-8111.03,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011804,20150209,40000,股票买入,600415,小商品城,,,100271236,,,,,500,6310.00,1.58,0,0,1.00,0,0,-6312.58,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011809,20150209,40000,股票买入,601992,金隅股份,,,100271236,,,,,400,3572.00,0.89,0,0,1.00,0,0,-3573.89,,,,,,,,,,,,,100271236,,,,,,,,,101
,9001,SH2015020990011810,20150209,40000,股票买入,601088,中国神华,,,100271236,,,,,1200,21456.00,5.36,0,0,1.00,0,0,-21462.36,,,,,,,,,,,,,100271236,,,,,,,,,101
